Estimate 1 (millions USD)	Estimate 2 (millions USD)	Real Ultimate Origin	Reported Ultimate Origin (conduit 1)	Immediate origin (conduit 2)	Destination
0.0	1.3	IT	IE	GB	DE
0.0	5.2	IT	IE	LU	DE
914.9	5369.2	IT	LU		DE
7.9	337.6	IT	LU	IE	DE
1.7	65.9	IT	LU	US	DE
394.9	3937.6	IT	NL		DE
0.3	25.2	IT	NL	ES	DE
1.8	46.1	IT	NL	GB	DE
15.5	639.6	IT	NL	LU	DE
7.6	135.6	IT	NL	US	DE
0.0	1.9	IT	PT		DE
0.9	32.3	IT	SE		DE
2.5	2.5	JO			DE
2.9	39.2	JO	GB		DE
23603.7	23668.7	JP			DE
1.3	37.4	JP	AT		DE
2.4	66.7	JP	AU		DE
88.2	800.6	JP	BE		DE
0.1	5.5	JP	CA		DE
21.2	224.8	JP	CH		DE
0.8	110.1	JP	DK		DE
4.0	87.4	JP	ES		DE
14.2	250.0	JP	FR		DE
746.1	4355.5	JP	GB		DE
1.8	26.7	JP	HK		DE
18.9	300.3	JP	IT		DE
1013.4	6389.7	JP	LU		DE
3126.3	8300.2	JP	NL		DE
2.1	90.7	JP	NO		DE
1.5	26.5	JP	SE		DE
1.3	145.4	JP	TH		DE
0.0	0.7	JP	TW		DE
26.6	518.7	JP	US		DE
4.0	4.0	KE			DE
9.7	180.5	KE	NL		DE
8.7	49.5	KN			DE
54.2	175.3	KP			DE
3800.0	3829.1	KR			DE
0.2	7.4	KR	BE		DE
0.9	26.5	KR	CH		DE
10.6	153.0	KR	FR		DE
28.1	305.1	KR	GB		DE
0.1	9.9	KR	HK	IT	DE
20.4	348.5	KR	IE		DE
26.1	319.0	KR	LU		DE
18.8	175.7	KR	NL		DE
205.3	205.4	KW			DE
0.4	31.7	KW	GB		DE
110.7	123.0	KW	NL		DE
7.0	7.0	KZ			DE
17.0	17.0	LB			DE
0.1	3.8	LB	CH		DE
8.1	11.8	LB	FR		DE
0.3	5.3	LB	LU		DE
8.1	180.5	LI			DE
10.5	162.7	LI	GB		DE
2.0	2.0	LT			DE
237.1	2241.7	LU			DE
6.7	181.4	LU	AT		DE
0.4	31.5	LU	CH		DE
63.4	548.6	MX			DE
0.0	9.5	MX	AT		DE
1.9	129.7	MX	DK		DE
1.0	77.3	MX	ES		DE
0.0	5.3	MX	IT		DE
9.6	348.0	MX	NL		DE
552.6	553.5	MY			DE
36.6	185.1	MY	CH		DE
0.5	16.5	MY	GB		DE
5.9	117.5	MY	IT		DE
0.7	34.9	MY	NL		DE
8.9	112.8	NG			DE
11232.5	30418.4	NL			DE
5.0	249.4	NL	AT		DE
130.8	2600.1	NL	BE		DE
64.5	851.4	NL	CH		DE
6.9	43.0	NL	CW		DE
27.2	1163.1	NL	CZ		DE
0.2	29.4	NL	EE		DE
0.6	74.3	NL	FR		DE
5.8	219.3	NL	GB		DE
16.3	845.8	NL	GB	LU	DE
0.0	1.8	NL	IT		DE
87.0	1106.0	NL	LU		DE
1.0	29.0	NL	TW		DE
1439.8	1787.6	NO			DE
0.1	6.9	NO	BE		DE
4.8	158.0	NO	CH		DE
300.6	950.4	NO	DK		DE
1.1	42.6	NO	FI		DE
4.8	139.4	NO	GB		DE
8.6	175.4	NO	NL		DE
12.1	261.3	NO	SE		DE
102.1	472.9	NZ			DE
1117.5	1117.5	OM			DE
43.7	596.6	OM	LU	NL	DE
2.0	65.8	PH	HK		DE
8.0	8.0	PK			DE
150.7	395.5	PL			DE
0.0	3.9	PL	CH		DE
